,word,tf-idf
0,운동,0.7526926512830342
1,보다,0.20343044629271195
2,영상,0.1316944468105451
3,않다,0.1231289543350625
4,좋다,0.12205826777562717
5,홈트,0.10627309135906031
6,들다,0.10278590970579131
7,동작,0.0973041145349985
8,없다,0.09422041723030869
9,자세,0.08993767099256739
10,필라테스,0.08650135343179328
11,요가,0.07785121808861396
12,자다,0.07494805916047283
13,따르다,0.07280668604160218
14,시작,0.07280668604160218
15,모멘트,0.07236009095884853
16,루틴,0.07173599948216684
17,다리,0.06638256668499022
18,가다,0.06638256668499022
19,복근,0.06425814826361786
20,먹다,0.05995844732837826
21,아니다,0.058887760768942934
22,진짜,0.058887760768942934
23,알다,0.05781707420950761
24,에디,0.05735843272131622
25,오다,0.05460501453120163
26,많다,0.05460501453120163
27,전신,0.05437582871073446
28,정도,0.053534327971766306
29,헬스장,0.053534327971766306
30,힘들다,0.053534327971766306
31,칼리,0.05306406670315558
32,나다,0.05246364141233098
33,연희동,0.050652063671193966
34,올리다,0.05032226829346032
35,무릎,0.04942934481816759
36,크다,0.049251581734024996
37,근력,0.04818089517458967
38,어깨,0.04722111440669045
39,찍다,0.047110208615154345
40,해보다,0.04603952205571902
41,해주다,0.04603952205571902
42,주다,0.04603952205571902
43,그렇다,0.04603952205571902
44,스트레칭,0.04496883549628369
45,생각,0.04496883549628369
46,크로스핏,0.044359228685072846
47,엉덩이,0.04341635121266541
48,싶다,0.04282746237741304
49,근육,0.04282746237741304
50,연습,0.04282746237741304
51,연희,0.0410040515433475
52,기구,0.039615402699107065
53,꾸준하다,0.039615402699107065
54,중량,0.039557539807804284
55,스타,0.038406772226588635
56,테니스,0.03830774223407988
57,하체,0.03747402958023641
58,수업,0.03747402958023641
59,다이어트,0.03747402958023641
60,빠지다,0.03747402958023641
61,플랭크,0.037072008613625695
62,효과,0.03640334302080109
63,다시,0.03640334302080109
64,허리,0.03640334302080109
65,세트,0.03640334302080109
66,이제,0.03640334302080109
67,이용,0.03640334302080109
68,때문,0.03640334302080109
69,스쿼트,0.035836274993171505
70,배우다,0.03533265646136576
71,되어다,0.03533265646136576
72,타임랩스,0.03339719324051186
73,두다,0.03319128334249511
74,드리다,0.03319128334249511
75,가지,0.03319128334249511
76,사람,0.03319128334249511
77,정말,0.032120596783059785
78,건강,0.032120596783059785
79,만들다,0.032120596783059785
80,아프다,0.031049910223624456
81,모르다,0.031049910223624456
82,처음,0.031049910223624456
83,늘다,0.031049910223624456
84,그냥,0.031049910223624456
85,들어가다,0.02997922366418913
86,나가다,0.02997922366418913
87,체력,0.02997922366418913
88,풀업,0.029668154855853217
89,바닥,0.029657606890900558
90,양산시,0.02894403638353941
91,느낌,0.028908537104753804
92,헬스,0.028908537104753804
93,한번,0.028908537104753804
94,지금,0.02783785054531848
95,사실,0.02783785054531848
96,틀다,0.027186139649992176
97,유지,0.026767163985883153
98,받다,0.026767163985883153
