,word,tf-idf
0,안되다,0.40074531914925277
1,연결,0.33642816916233564
2,없다,0.26221607302358513
3,에어컨,0.20037265957462638
4,등록,0.19047771342279296
5,어플,0.1880039768848346
6,서버,0.18553024034687626
7,사용,0.17316155765708452
8,만들다,0.16821408458116782
9,제품,0.15337166535341773
10,다시,0.1385292461256676
11,쓰다,0.1335817730497509
12,뜨다,0.12863429997383422
13,않다,0.12616056343587587
14,자다,0.10884440767016741
15,아니다,0.09894946151833402
16,보다,0.09894946151833402
17,엘지,0.09894946151833402
18,점검,0.08658077882854226
19,문제,0.08658077882854226
20,응답,0.08658077882854226
21,계속,0.08658077882854226
22,기능,0.08163330575262556
23,제대로,0.07915956921466721
24,실행,0.07915956921466721
25,오류,0.07668583267670886
26,스마트,0.07173835960079215
27,삭제,0.0692646230628338
28,와이파이,0.06679088652487546
29,깔다,0.06679088652487546
30,건지다,0.06431714998691711
31,좋다,0.06431714998691711
32,정말,0.06431714998691711
33,나오다,0.06431714998691711
34,설치,0.06281142355395948
35,접속,0.06184341344895876
36,이렇다,0.0593696769110004
37,연결하다,0.0593696769110004
38,개선,0.056895940373042055
39,꺼지다,0.054422203835083706
40,되어다,0.054422203835083706
41,업데이트,0.054422203835083706
42,이르다,0.054422203835083706
43,가다,0.05194846729712536
44,해주다,0.05194846729712536
45,돼다,0.04947473075916701
46,켜다,0.04947473075916701
47,끄다,0.04947473075916701
48,기기,0.04947473075916701
49,느리다,0.04947473075916701
50,해결,0.048536100018968686
51,그렇다,0.04700099422120865
52,갑자기,0.04700099422120865
53,나다,0.044527257683250304
54,지우다,0.044527257683250304
55,확인,0.044527257683250304
56,해제,0.042053521145291956
57,리뷰,0.042053521145291956
58,화면,0.042053521145291956
59,진짜,0.042053521145291956
60,죽다,0.04112755392358898
61,계정,0.03997090589797421
62,네트워크,0.03957978460733361
63,최악,0.03710604806937525
64,쓸다,0.03710604806937525
65,써다,0.03710604806937525
66,샤오미,0.03710604806937525
67,누르다,0.03710604806937525
68,덥다,0.03636688224066494
69,켜지다,0.0346323115314169
70,가전,0.0346323115314169
71,전원,0.0346323115314169
72,버리다,0.0346323115314169
73,예약,0.0346323115314169
74,해보다,0.0346323115314169
75,작동,0.0346323115314169
76,들다,0.0346323115314169
77,요즘,0.0342607764839779
78,짜증,0.0342607764839779
79,먹통,0.0342607764839779
80,제어,0.032158574993458554
81,자주,0.032158574993458554
82,오다,0.032158574993458554
83,자꾸,0.032158574993458554
84,건조기,0.032158574993458554
85,그냥,0.032158574993458554
86,상태,0.032158574993458554
87,아예,0.032158574993458554
88,때문,0.032158574993458554
89,대기업,0.03140571177697974
90,예전,0.03140571177697974
91,로그인,0.03140571177697974
92,건가,0.03140571177697974
93,해도,0.03140571177697974
94,오늘,0.03140571177697974
95,이제,0.03140571177697974
96,공지,0.030864628478340456
97,사다,0.0296848384555002
98,모르다,0.0296848384555002
99,종료,0.0296848384555002
100,사람,0.0296848384555002
101,처음,0.0296848384555002
102,받다,0.0296848384555002
103,연동,0.0296848384555002
104,관리,0.0296848384555002
105,용량,0.0296848384555002
106,자체,0.0296848384555002
107,설정,0.0296848384555002
108,이후,0.0296848384555002
109,수준,0.02855064706998158
110,짜증나다,0.02855064706998158
111,전력량,0.02855064706998158
112,조치,0.02855064706998158
