,word,tf-idf
0,먹다,0.37146841660324903
1,건강,0.36504162738866
2,운동,0.2545008528977277
3,좋다,0.24293263231146736
4,관리,0.2146547597672754
5,않다,0.2069426127097685
6,보다,0.17352330879390526
7,습관,0.1388186470351242
8,들다,0.1323918578205351
9,생각,0.1311064999776173
10,자다,0.12725042644886386
11,건강하다,0.11953827939135696
12,없다,0.11696756370552133
13,말다,0.10411398527634316
14,아침,0.10282862743342534
15,규칙,0.09383112253300062
16,매일,0.091260406847165
17,아니다,0.091260406847165
18,되어다,0.08483361763257591
19,식사,0.08483361763257591
20,챙기다,0.08483361763257591
21,시작,0.077121470575069
22,마시다,0.07455075488923338
23,위해,0.07326539704631556
24,가다,0.07198003920339774
25,정도,0.07198003920339774
26,꾸준하다,0.07069468136047992
27,라이프,0.0694093235175621
28,그렇다,0.06298253430297303
29,걷기,0.06298253430297303
30,많다,0.06298253430297303
31,정말,0.06041181861713739
32,리추얼,0.057841102931301756
33,섭취,0.057841102931301756
34,마음,0.057841102931301756
35,음식,0.05655574508838394
36,중요하다,0.05655574508838394
37,노력,0.053985029402548304
38,스트레칭,0.053985029402548304
39,받다,0.05141431371671267
40,다이어트,0.05012895587379485
41,루틴,0.05012895587379485
42,생활,0.05012895587379485
43,가지,0.05012895587379485
44,보건,0.050116609624031146
45,조깅,0.050116609624031146
46,수면,0.048955388731421585
47,마시기,0.04884359803087704
48,해주다,0.04884359803087704
49,방법,0.04884359803087704
50,비타민,0.04884359803087704
51,알다,0.04884359803087704
52,사람,0.04884359803087704
53,걷다,0.046272882345041406
54,만들다,0.046272882345041406
55,과일,0.045988395474971785
56,유산균,0.045988395474971785
57,유지,0.04498752450212359
58,그냥,0.04498752450212359
59,단백질,0.04498752450212359
60,좋아하다,0.04370216665920577
61,때문,0.042416808816287954
62,실천,0.042416808816287954
63,쉬다,0.042416808816287954
64,계획,0.041537905590297096
65,지키다,0.041131450973370134
66,미네랄,0.04053849169706481
67,도움,0.03984609313045232
68,맞다,0.03984609313045232
69,주다,0.03984609313045232
70,걸다,0.0385607352875345
71,넣다,0.0385607352875345
72,기분,0.0385607352875345
73,쓰다,0.0385607352875345
74,출처,0.0385607352875345
75,오다,0.0385607352875345
76,오메가,0.03808862331426368
77,해독,0.03764288514727447
78,효과,0.03727537744461669
79,지금,0.03727537744461669
80,단식,0.03708741570562241
81,싶다,0.03599001960169887
82,드리다,0.03599001960169887
83,해보다,0.03599001960169887
84,아프다,0.03470466175878105
85,크다,0.03470466175878105
86,추천,0.03470466175878105
87,레몬,0.034356901423659846
88,나다,0.03341930391586324
89,채소,0.03341930391586324
90,스트레스,0.03341930391586324
91,에너지,0.03341930391586324
92,가장,0.03341930391586324
93,일어나다,0.03341930391586324
94,나오다,0.03341930391586324
95,자주,0.03213394607294542
96,사실,0.03213394607294542
97,맛있다,0.0308485882300276
98,충분하다,0.0308485882300276
99,가볍다,0.0308485882300276
100,얻다,0.029669932564497927
101,명상,0.029669932564497927
102,헐다,0.029563230387109785
103,처음,0.029563230387109785
104,공복,0.029563230387109785
105,체력,0.029563230387109785
106,스크린샷,0.02895606549790344
107,세포,0.028493265516647933
108,모르다,0.02827787254419197
109,두다,0.02827787254419197
110,저녁,0.02827787254419197
111,영양소,0.027485521138927875
112,채우다,0.026992514701274152
113,사과,0.026992514701274152
114,사진,0.026992514701274152
115,빠지다,0.026992514701274152
116,생기다,0.026992514701274152
117,텀러,0.02611882672359394
118,토마토,0.026060637004496196
119,엄지,0.026060458948113097
120,이제,0.025707156858356336
121,상태,0.025707156858356336
122,지방,0.025707156858356336
123,양제,0.025707156858356336
124,들어가다,0.02442179901543852
125,이렇다,0.02442179901543852
126,검사,0.024055972619534953
127,먹기,0.023136441172520703
128,기도,0.023136441172520703
129,근육,0.023136441172520703
130,불어,0.023136441172520703
131,찾다,0.023136441172520703
132,읽다,0.023136441172520703
133,아주,0.023136441172520703
134,작다,0.023136441172520703
135,당근,0.022252449423373448
136,산책,0.022252449423373448
137,쉐이크,0.02205130823457371
138,독소,0.02205130823457371
139,정신,0.021851083329602883
140,느낌,0.021851083329602883
141,진짜,0.021851083329602883
142,한번,0.021851083329602883
143,식단,0.021851083329602883
144,병원,0.021851083329602883
145,필요하다,0.021851083329602883
146,사용,0.021851083329602883
147,먼저,0.021851083329602883
148,식초,0.02136994913748595
149,비트,0.02136994913748595
150,기능,0.020768952795148548
151,영양,0.020614140854195908
152,피부,0.020614140854195908
153,등산,0.020614140854195908
154,멀티,0.020614140854195908
155,음료,0.020614140854195908
156,예방,0.020614140854195908
157,혈액,0.020614140854195908
158,따르다,0.020565725486685067
159,수가,0.020565725486685067
160,나르다,0.020565725486685067
161,그것,0.020565725486685067
162,힘들다,0.020565725486685067
163,근력,0.020565725486685067
164,커피,0.020565725486685067
165,이유,0.020565725486685067
166,들이다,0.020565725486685067
167,워크아웃,0.020269245848532406
168,안대,0.02004664384961246
169,배출,0.02004664384961246
170,집중,0.019285456166923655
171,수분,0.019285456166923655
172,요가,0.019285456166923655
173,높다,0.019285456166923655
174,샐러드,0.019285456166923655
175,활동,0.01928036764376725
176,보내다,0.01928036764376725
177,느끼다,0.01928036764376725
178,내다,0.01928036764376725
179,조절,0.01928036764376725
180,통해,0.01928036764376725
181,살다,0.01928036764376725
182,편하다,0.01928036764376725
183,와인,0.018995510344431955
184,보약,0.018995510344431955
185,의식,0.018896295783012915
186,일간,0.018041979464651213
187,나이,0.017995009800849435
188,유튜브,0.017995009800849435
189,따뜻하다,0.017995009800849435
190,나가다,0.017995009800849435
191,늘다,0.017995009800849435
192,적당하다,0.017995009800849435
193,식품,0.017995009800849435
194,사다,0.017995009800849435
195,편이,0.017995009800849435
196,선택,0.017995009800849435
197,주스,0.01780195953869876
198,가지다,0.01780195953869876
199,촉진,0.017373639298742062
200,파우더,0.017373639298742062
201,체리,0.017373639298742062
202,집사,0.017178450711829923
203,고구마,0.017178450711829923
204,다시,0.01670965195793162
205,한잔,0.01670965195793162
206,경우,0.01670965195793162
207,제일,0.01670965195793162
208,엄마,0.01670965195793162
209,짜다,0.01670965195793162
210,점심,0.01670965195793162
211,행복하다,0.01670965195793162
212,적다,0.01670965195793162
213,도전,0.01670965195793162
214,부족하다,0.01670965195793162
215,예전,0.01670965195793162
216,발효,0.01662107155137796
217,인슐린,0.01662107155137796
218,온도,0.01662107155137796
219,염증,0.01662107155137796
220,센터,0.016318462910473862
221,시간대,0.016318462910473862
222,실내,0.016318462910473862
223,심리,0.01603731507968997
224,취침,0.01603731507968997
225,아침식사,0.01603731507968997
226,직접,0.01546060564064693
227,손목,0.01546060564064693
228,최근,0.0154242941150138
229,간단하다,0.0154242941150138
230,기르다,0.0154242941150138
231,부분,0.0154242941150138
232,일찍,0.0154242941150138
233,포스팅,0.0154242941150138
234,세대,0.0154242941150138
235,돼다,0.0154242941150138
236,본인,0.0154242941150138
237,신경,0.0154242941150138
238,이웃,0.0154242941150138
239,바꾸다,0.0154242941150138
240,모든,0.0154242941150138
241,좋아지다,0.0154242941150138
242,빼다,0.0154242941150138
243,질문,0.0154242941150138
244,탄수화물,0.014834966282248964
245,생기,0.014834966282248964
246,수치,0.014834966282248964
247,굿볼,0.01447803274895172
248,장내,0.01447803274895172
249,쥬스,0.01447803274895172
250,미생물,0.01447803274895172
251,물통,0.01447803274895172
252,카페인,0.01447803274895172
253,누나,0.014246632758323967
254,요소,0.014246632758323967
255,음료수,0.014246632758323967
256,필수,0.014138936272095984
257,다양하다,0.014138936272095984
258,의미,0.014138936272095984
259,먹어주다,0.014138936272095984
260,효능,0.014138936272095984
261,확실하다,0.014138936272095984
262,일주일,0.014138936272095984
263,다니다,0.014138936272095984
264,변화,0.014138936272095984
265,가끔,0.014138936272095984
266,코로나,0.014138936272095984
267,준비,0.014138936272095984
268,넘다,0.014138936272095984
269,항상,0.014138936272095984
270,지다,0.014138936272095984
271,마지막,0.014138936272095984
272,역시,0.014138936272095984
273,무조건,0.014138936272095984
274,식이섬유,0.014032650694728721
275,용량,0.014032650694728721
276,풍부하다,0.014032650694728721
277,미지근하다,0.013742760569463938
278,꿀잠,0.013742760569463938
279,노화,0.013742760569463938
280,날인,0.013742760569463938
281,복용,0.013742760569463938
282,비우다,0.013742760569463938
283,고기,0.013351469654024069
284,겁니다,0.013351469654024069
285,뭔가,0.012853578429178168
286,원래,0.012853578429178168
287,어렵다,0.012853578429178168
288,겨울,0.012853578429178168
289,줄이다,0.012853578429178168
290,여러,0.012853578429178168
291,담다,0.012853578429178168
292,느껴지다,0.012853578429178168
293,써다,0.012853578429178168
294,최고,0.012853578429178168
295,계속,0.012853578429178168
296,이르다,0.012853578429178168
297,잠자다,0.012853578429178168
298,신체,0.012853578429178168
299,즐겁다,0.012853578429178168
300,쌓이다,0.012853578429178168
301,새롭다,0.012853578429178168
302,강도,0.012853578429178168
303,소개,0.012853578429178168
304,오후,0.012853578429178168
305,보고,0.012853578429178168
306,안되다,0.012853578429178168
307,타입,0.012027986309767476
308,찬물,0.012027986309767476
309,실행,0.012024915498280947
310,성분,0.012024915498280947
311,평균,0.012024915498280947
312,제철,0.012024915498280947
313,담배,0.012024915498280947
314,이상은,0.012024915498280947
315,착용,0.012024915498280947
316,증가,0.012024915498280947
317,식물,0.012024915498280947
318,영향,0.012024915498280947
319,체내,0.011872193965269971
320,방울,0.011872193965269971
321,작용,0.011872193965269971
322,체온,0.011872193965269971
323,포스트,0.011872193965269971
324,복숭아,0.011872193965269971
325,위장,0.011872193965269971
326,혈관,0.011872193965269971
327,장기,0.011872193965269971
328,홍차,0.011872193965269971
